antibody_id,origin,pdb_path,vh_vl_angle_deg,interface_n_pairs,interface_mean_dist_A,interface_min_dist_A,vernier_sasa_total,structure_errors,canonical_H1,canonical_H2,canonical_H3,canonical_L1,canonical_L2,canonical_L3,sequence_errors,pI,GRAVY,instability_index,net_charge_pH7,hydro_patch_max9,charge_patch_max7,agg_motifs,deamidation_sites,isomerization_sites,cmc_flags,immuno_risk_level,immuno_tcia_score,immuno_n_high,immuno_n_medium,immuno_n_tolerated,immuno_n_clusters,total_cdr_length,psh,ppc,pnc,sfvcsp
Osemitamab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Osemitamab.pdb,74.78927886500253,72,4.677255049272997,1.7291851043701172,578.8885770796921,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.74,-0.428,28.3,3.8,0.556,3.0,1,1,1,,HIGH,0.6903,13,4,44,4,69,421.85,3.0,1.0,4.2
Otelixizumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Otelixizumab.pdb,89.34180844360253,81,4.57711189666081,0.9029271602630615,443.28308369032356,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.35,-0.288,44.8,-0.9,0.667,3.0,0,4,2,hydro_patch_moderate (0.67),HIGH,0.6807,37,4,27,5,66,665.07,2.0,3.0,-11.6
Otlertuzumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Otlertuzumab.pdb,83.49632116958772,61,4.673301695828728,2.1351840496063232,603.3385651399843,,H1-10-1,H2-16-?,H3-7,L1-11-1,L2-7-1,L3-9,,8.31,-0.356,30.6,2.0,0.667,3.0,1,0,1,hydro_patch_moderate (0.67),HIGH,0.6047,13,2,42,3,61,800.83,3.0,2.0,-2.7
Oturkibart,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Oturkibart.pdb,81.25395169422043,64,4.72347283099532,2.158836841583252,633.9737915024988,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.01,-0.284,38.6,4.9,0.556,3.0,0,3,1,,HIGH,0.6266,17,5,46,5,65,912.2,3.0,2.0,10.5
Ozanezumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Ozanezumab.pdb,76.11814980562272,57,4.693900685246573,1.7937648296356201,663.7041069720885,,H1-10-1,H2-16-?,H3-4,L1-11-1,L2-7-1,L3-9,,8.79,-0.347,40.1,3.8,0.556,3.0,2,1,1,,HIGH,0.6747,15,5,27,4,63,758.14,4.0,1.0,6.0
Ozureprubart,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Ozureprubart.pdb,79.39795028749126,76,4.67559711146862,2.0017879009246826,562.6140786275488,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.09,-0.342,45.9,-1.8,0.667,3.0,0,1,3,hydro_patch_moderate (0.67),HIGH,0.7654,15,0,39,5,70,272.09,2.0,3.0,0.0
Ozuriftamab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Ozuriftamab.pdb,83.36401116678438,68,4.653148180169609,2.3060085773468018,576.4847468818925,,H1-10-1,H2-16-?,H3-8,L1-10-1,L2-7-1,L3-9,,8.59,-0.356,33.8,3.1,0.556,3.0,0,2,0,,HIGH,0.5985,19,9,39,5,66,215.68,4.0,1.0,6.0
Palivizumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Palivizumab.pdb,81.32402587218237,76,4.676857127839726,2.3011317253112793,511.2617582646119,,H1-10-1,H2-16-?,H3-8,L1-10-1,L2-7-1,L3-9,,8.74,-0.251,31.0,3.8,0.778,3.0,0,0,0,hydro_patch_high (0.78),HIGH,0.5974,19,6,39,5,64,574.74,3.0,2.0,8.0
Pamlectabart,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Pamlectabart.pdb,87.42241829562911,60,4.715269286030779,2.105726957321167,464.49442090099035,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.58,-0.212,46.1,-0.2,0.556,3.0,0,1,0,,HIGH,0.7778,11,1,52,4,65,1172.23,3.0,2.0,0.0
Paridiprubart,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Paridiprubart.pdb,83.50201671774074,70,4.721288121476466,2.404250383377075,576.596016857695,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.82,-0.369,33.6,1.3,0.556,3.0,0,1,0,,HIGH,0.6202,13,8,43,4,63,216.71,2.0,2.0,6.82
Parsatuzumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Parsatuzumab.pdb,76.99847817033209,93,4.542783987621374,0.6329008340835571,533.6453794649688,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.87,-0.398,38.4,1.2,0.556,3.0,0,2,0,,HIGH,0.7227,39,4,41,4,73,731.44,3.0,3.0,1.04
Patecibart,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Patecibart.pdb,83.00125079537713,83,4.65512392313584,2.3350937366485596,479.27227377594187,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.8,-0.356,25.0,1.1,0.778,3.0,0,1,2,hydro_patch_high (0.78),HIGH,0.569,14,8,40,5,65,344.2,2.1,2.0,6.0
Pateclizumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Pateclizumab.pdb,85.26925954177389,80,4.6106034040688755,1.7594579458236694,541.0617280793196,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.97,-0.352,29.8,5.0,0.667,3.0,0,1,0,hydro_patch_moderate (0.67),HIGH,0.6654,22,12,35,5,63,209.06,3.0,1.0,8.2
Pegrizeprument,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Pegrizeprument.pdb,81.90189250901481,63,4.759151872224028,2.2490334510803223,573.9482629342955,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.34,-0.354,38.6,-1.0,0.667,3.0,0,0,2,hydro_patch_moderate (0.67),HIGH,0.7167,30,5,11,4,66,395.41,2.0,3.0,-0.1
Pembrolizumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Pembrolizumab.pdb,80.43116519837463,70,4.694097937796648,2.0853679180145264,509.5866008478585,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.28,-0.357,36.3,1.9,0.667,3.0,3,1,1,hydro_patch_moderate (0.67),HIGH,0.8044,23,1,30,4,69,610.15,3.0,4.0,2.0
Penpulimab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Penpulimab.pdb,86.54168174235082,68,4.64275790340809,2.041644811630249,491.91843691671147,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.33,-0.351,44.3,1.8,0.556,3.0,0,2,1,,HIGH,0.6889,21,6,17,4,63,262.34,3.0,3.0,4.0
Pepinemab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Pepinemab.pdb,78.69469243725885,68,4.777778912747324,2.426692247390747,526.7390199850414,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.41,-0.495,41.4,-3.1,0.667,3.0,0,0,3,pI_unusually_low (5.41); hydro_patch_moderate (0.67),HIGH,0.6173,12,9,40,4,67,251.38,4.0,3.0,-18.0
Perakizumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Perakizumab.pdb,84.87720554149277,73,4.601037630022878,1.2427023649215698,482.4043604937607,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.56,-0.309,38.3,-0.2,0.667,3.0,0,3,3,hydro_patch_moderate (0.67),HIGH,0.7619,25,1,38,4,68,722.96,3.0,3.0,2.0
Peresolimab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Peresolimab.pdb,83.41832667410577,73,4.7071006267928,2.3177430629730225,586.8809275440999,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.47,-0.347,37.4,-0.3,0.556,3.0,0,2,0,,HIGH,0.6315,16,6,37,3,67,476.55,1.0,3.0,0.0
Pertuzumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Pertuzumab.pdb,84.48045965261937,71,4.697077543672546,2.094217538833618,579.9180769922735,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.31,-0.297,32.3,1.8,0.556,3.0,0,2,0,,HIGH,0.6745,23,8,44,4,64,495.85,3.0,2.0,6.0
Pexelizumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Pexelizumab.pdb,81.55105091993914,75,4.64151078599872,1.8332875967025757,614.0666315040983,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.55,-0.28,30.9,-1.3,0.556,3.0,0,0,1,,HIGH,0.6963,16,6,37,5,67,608.94,3.0,2.0,-1.0
Picankibart,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Picankibart.pdb,84.37093028406636,67,4.682645462131125,1.4727610349655151,519.902355429137,,H1-10-1,H2-16-?,H3-6,L1-11-1,L2-7-1,L3-9,,8.96,-0.425,41.8,5.0,0.556,3.0,0,0,0,,HIGH,0.677,11,5,37,4,60,154.98,3.0,1.0,6.2
Pidilizumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Pidilizumab.pdb,83.4799488972416,55,4.69597213507446,1.953930377960205,608.4358502713144,,H1-10-1,H2-16-?,H3-8,L1-10-1,L2-7-1,L3-9,,8.55,-0.236,44.5,2.8,0.556,3.0,0,1,1,,HIGH,0.6458,29,15,5,4,61,545.47,2.1,2.0,-8.0
Pimurutamab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Pimurutamab.pdb,85.17285932514719,77,4.616838476996928,1.208740234375,450.984200661762,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.43,-0.288,38.8,-3.0,0.667,3.0,0,2,0,pI_unusually_low (5.43); hydro_patch_moderate (0.67),HIGH,0.673,16,11,48,5,64,282.31,1.1,3.0,0.0
Pinatuzumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Pinatuzumab.pdb,82.64930212448814,78,4.562437462301403,0.997174084186554,478.1917989045622,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.34,-0.375,33.3,1.9,0.556,3.0,0,1,2,,HIGH,0.7023,33,5,41,5,70,546.88,3.0,4.0,0.0
Pivekimab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Pivekimab.pdb,84.1484635480553,72,4.714971322156398,1.9394652843475342,615.3653580531108,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.26,-0.475,38.4,1.8,0.556,3.0,0,1,2,,HIGH,0.6282,18,12,29,5,66,313.95,4.0,4.0,2.0
Plonmarlimab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Plonmarlimab.pdb,84.58240727516753,70,4.641576807209522,2.2520334720611572,561.3401169916251,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.92,-0.42,27.5,5.1,0.667,3.0,0,0,0,hydro_patch_moderate (0.67),HIGH,0.5683,15,8,42,5,65,258.03,4.0,2.0,6.3
Plozalizumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Plozalizumab.pdb,77.46089027750153,59,4.637050918170384,1.6703816652297974,523.8335140923781,,H1-10-1,H2-16-?,H3-6,L1-11-1,L2-7-1,L3-9,,8.83,-0.325,44.1,3.9,0.667,3.0,1,2,5,hydro_patch_moderate (0.67),HIGH,0.547,7,9,49,5,67,510.36,4.0,2.0,6.3
Podentamig2,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Podentamig2.pdb,89.23892317596591,83,4.67925776737429,1.740414023399353,474.8973900213232,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.09,-0.261,33.3,5.9,0.556,4.0,0,1,1,,HIGH,0.5278,12,10,39,5,73,664.66,4.1,2.0,5.0
Polatuzumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Polatuzumab.pdb,79.14285634245783,70,4.7430613538369695,1.7970387935638428,539.3887357435034,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,4.85,-0.346,43.6,-5.2,0.667,3.0,0,1,1,pI_unusually_low (4.85); hydro_patch_moderate (0.67),HIGH,0.7665,23,0,35,5,66,336.15,3.0,6.0,-6.0
Polzastobart,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Polzastobart.pdb,79.39105509110796,79,4.612766367047863,2.0836527347564697,548.3609240856242,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.3,-0.3,27.2,1.9,0.778,3.0,0,2,0,hydro_patch_high (0.78),HIGH,0.6982,27,0,32,5,68,702.71,2.0,2.0,-5.4
Ponezumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Ponezumab.pdb,77.2464977948402,57,4.6399194125531364,1.737320065498352,696.2638232523086,,H1-10-1,H2-16-?,H3-7,L1-11-1,L2-7-1,L3-9,,8.8,-0.332,48.8,3.9,0.556,3.0,0,0,0,,HIGH,0.559,14,11,39,5,66,718.93,2.1,2.0,3.41
Posdinemab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Posdinemab.pdb,87.58747390829845,76,4.573194484534182,0.8227289319038391,491.2941461695748,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.99,-0.309,39.8,4.7,0.556,3.0,0,2,2,,HIGH,0.6498,14,2,63,5,63,277.6,3.0,3.0,8.0
Posnafusp,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Posnafusp.pdb,75.27592763624284,66,4.702679369969391,2.458444833755493,524.8743145755337,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.29,-0.326,33.3,2.1,0.667,3.0,0,1,0,hydro_patch_moderate (0.67),HIGH,0.7281,28,5,28,4,68,338.43,2.0,2.0,-4.2
Pradusinstobart,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Pradusinstobart.pdb,79.19267609173134,73,4.654825368683086,1.5490760803222656,468.09954638763855,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-8,,8.85,-0.33,33.8,4.7,0.667,3.0,0,2,2,hydro_patch_moderate (0.67),HIGH,0.5679,15,0,44,5,65,478.67,2.0,2.0,8.0
Prafnosbart,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Prafnosbart.pdb,87.94688255290829,70,4.6302884968577835,0.9515804648399353,476.4297018381116,,H1-10-1,H2-16-?,H3-8,L1-10-1,L2-7-1,L3-9,,7.85,-0.162,44.4,0.9,0.667,3.0,1,2,0,hydro_patch_moderate (0.67),HIGH,0.7522,30,5,33,4,66,936.14,3.0,1.0,0.0
Praluzatamab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Praluzatamab.pdb,74.70511683477315,82,4.645258814198864,1.0089386701583862,501.46608911114737,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.15,-0.195,35.0,-1.1,0.778,3.0,2,1,0,hydro_patch_high (0.78),HIGH,0.763,25,0,43,5,71,775.55,3.0,2.0,0.11
Prasinezumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Prasinezumab.pdb,77.1336873897689,59,4.710501730604458,2.675405263900757,464.2341949275118,,H1-10-1,H2-16-?,H3-7,L1-11-1,L2-7-1,L3-9,,8.95,-0.262,35.1,4.8,0.667,3.0,1,2,0,hydro_patch_moderate (0.67),HIGH,0.758,33,1,41,4,67,423.38,3.0,2.0,6.0
Prolgolimab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Prolgolimab.pdb,81.23354577323393,69,4.615266041295363,1.3992393016815186,667.6109012753041,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.87,-0.235,31.6,3.8,0.556,3.0,3,2,3,,HIGH,0.7853,19,1,57,4,74,793.62,3.0,3.0,6.0
Pucotenlimab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Pucotenlimab.pdb,80.96867754395086,68,4.728970601481776,2.351309061050415,506.366341405226,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.64,-0.329,39.4,2.8,0.556,3.0,0,2,1,,HIGH,0.6571,23,6,31,5,67,444.13,3.0,3.0,0.0
Quavonlimab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Quavonlimab.pdb,80.67143020650063,57,4.605059943683854,1.8022844791412354,554.7931740372256,,H1-10-1,H2-16-?,H3-4,L1-11-1,L2-7-1,L3-9,,8.82,-0.364,39.6,3.8,0.556,3.0,0,2,1,,HIGH,0.7154,25,7,30,4,60,585.11,3.0,2.0,6.0
Quetmolimab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Quetmolimab.pdb,83.29333896847051,69,4.626533269882202,2.076059103012085,548.5844405489455,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.28,-0.391,32.2,1.9,0.556,3.0,0,0,3,,HIGH,0.518,16,13,23,5,64,212.83,3.0,2.0,3.1
Quilizumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Quilizumab.pdb,80.04717115911131,73,4.63779545050825,1.6375677585601807,476.3463357500578,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.98,-0.254,34.0,-0.0,0.778,3.0,0,2,0,hydro_patch_high (0.78),HIGH,0.7235,13,3,50,4,67,615.36,2.0,3.0,-4.1
Ragifilimab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Ragifilimab.pdb,74.1768887888033,73,4.523046729957883,0.8216917514801025,544.6871129115926,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.75,-0.414,23.3,3.8,0.556,2.0,1,1,1,,HIGH,0.6111,18,12,34,5,69,304.48,4.0,1.0,0.0
Ralpancizumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Ralpancizumab.pdb,81.83511484134715,74,4.506053820313239,0.8002316951751709,587.2279203796799,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.19,-0.496,41.6,7.1,0.556,3.0,0,0,0,,HIGH,0.6268,9,6,49,5,63,228.69,4.2,2.0,20.91
Raludotatug,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Raludotatug.pdb,80.42604096814229,79,4.572900707936149,0.8104832768440247,478.78450486455785,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-8,,7.84,-0.328,38.9,0.9,0.556,3.0,0,0,1,,HIGH,0.655,17,3,31,4,66,302.44,2.0,3.0,-6.0
Ralzapastotug,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Ralzapastotug.pdb,82.2482956609433,77,4.63199262212921,1.7498414516448975,527.2456881942308,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.93,-0.289,28.0,4.9,0.556,2.0,0,0,0,,HIGH,0.6599,20,3,47,5,66,284.83,2.0,2.0,12.3
Ranibizumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Ranibizumab.pdb,85.67686270448856,71,4.655189291538934,1.3992242813110352,526.869122499805,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.34,-0.325,37.1,-0.9,0.556,3.0,1,1,0,,HIGH,0.7531,30,0,37,5,68,228.24,3.0,2.0,1.21
Ravagalimab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Ravagalimab.pdb,77.90222438472179,62,4.660840366448566,2.1148815155029297,486.3472582415506,,H1-10-1,H2-16-?,H3-7,L1-11-1,L2-7-1,L3-9,,8.32,-0.347,30.1,1.8,0.556,2.0,1,2,1,,HIGH,0.7361,14,3,56,4,67,452.92,3.0,2.0,0.0
Ravulizumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Ravulizumab.pdb,81.57511157322364,72,4.637325091473988,1.845511555671692,664.9327681509443,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.71,-0.294,33.7,-2.1,0.556,3.0,0,0,1,,HIGH,0.6532,16,9,34,5,67,1021.73,3.0,2.0,-0.0
Recaticimab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Recaticimab.pdb,73.11727072730625,80,4.485642022099148,0.478946715593338,499.9357394807705,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-8,,8.77,-0.514,42.4,3.9,0.556,4.0,1,1,0,,HIGH,0.6692,12,4,41,5,71,578.36,5.1,5.0,5.0
Recibokibart,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Recibokibart.pdb,81.99298305007112,80,4.586360616981983,1.6401876211166382,572.7915782611274,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.25,-0.456,37.3,7.0,0.556,3.0,0,1,0,,HIGH,0.6727,28,4,38,5,65,442.53,3.0,1.0,15.3
Refanezumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Refanezumab.pdb,66.01585237389779,74,4.7300359892084245,2.224137306213379,534.6216359270566,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-8,,5.7,-0.309,23.0,-2.1,0.556,3.0,1,0,1,,HIGH,0.7271,14,2,59,5,76,313.04,1.0,3.0,-2.2
Reflocibart,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Reflocibart.pdb,83.4661533946737,70,4.64147949034643,1.1863700151443481,603.280741509201,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,9.39,-0.449,37.2,9.0,0.667,4.0,1,1,0,hydro_patch_moderate (0.67),HIGH,0.5967,12,9,39,4,65,219.63,6.0,1.0,15.5
Remzistotug,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Remzistotug.pdb,79.40001383929089,85,4.508129917596176,0.5044363737106323,585.3590549779,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-8,,8.63,-0.225,46.2,2.8,0.667,3.0,0,0,0,hydro_patch_moderate (0.67),HIGH,0.2716,0,9,54,2,67,719.27,1.1,2.0,3.0
Reslizumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Reslizumab.pdb,85.78725148406437,77,4.72637042981907,2.239466905593872,524.2218529052731,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,6.56,-0.261,33.1,-0.2,0.667,3.0,0,5,0,hydro_patch_moderate (0.67),HIGH,0.8074,25,0,25,5,61,265.19,3.0,2.0,0.0
Resugosbart,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Resugosbart.pdb,87.18692715509687,69,4.64320207233385,1.446021556854248,496.64936652974006,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,4.91,-0.453,42.5,-4.2,0.556,3.0,1,0,1,pI_unusually_low (4.91),HIGH,0.576,22,5,36,4,62,468.42,4.0,5.0,-4.0
Retifanlimab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Retifanlimab.pdb,80.7975607344574,73,4.704422537009129,2.2019410133361816,523.012571426099,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.96,-0.335,43.1,-2.0,0.556,3.0,0,0,1,,HIGH,0.6539,17,5,36,4,68,424.6,4.0,3.0,1.62
Revdofilimab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Revdofilimab.pdb,80.47823005440397,61,4.6630167170992465,2.03916597366333,483.5359490776144,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.07,-0.337,45.7,-4.1,0.778,3.0,0,4,4,pI_unusually_low (5.07); hydro_patch_high (0.78),HIGH,0.6971,20,1,53,4,69,563.81,3.0,3.0,-24.0
Riliprubart,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Riliprubart.pdb,77.82673730501645,69,4.747861678148407,1.7100220918655396,515.6168604574885,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,4.78,-0.402,39.9,-8.1,0.556,3.0,0,0,4,pI_unusually_low (4.78),HIGH,0.6406,40,19,15,5,68,328.13,2.2,5.0,-0.0
Rilogrotug,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Rilogrotug.pdb,82.95580025080848,75,4.680749572823174,1.7098259925842285,534.2575934063461,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.78,-0.385,32.2,0.9,0.556,3.0,0,1,1,,HIGH,0.6653,23,6,35,5,65,559.46,4.0,3.0,1.1
Risankizumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Risankizumab.pdb,78.6729107656165,75,4.671120290466435,1.9270845651626587,522.797458723126,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,8.77,-0.359,36.5,4.0,0.778,3.0,2,0,1,hydro_patch_high (0.78),HIGH,0.6051,22,13,24,5,65,381.8,2.0,2.0,4.1
Rivabazumab,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Rivabazumab.pdb,81.04566454725637,75,4.643522842975087,1.5110715627670288,501.93042697732346,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,5.73,-0.352,44.8,-2.0,0.667,3.0,0,2,3,hydro_patch_moderate (0.67),HIGH,0.7106,41,8,24,4,69,441.21,3.0,2.0,-0.0
Roconkibart,engineered_458,D:\InSynBio-AI-Research\Antibody_Engineer_Suite\data\structures\engineered\Roconkibart.pdb,77.48024477546419,69,4.750641429299459,2.4664716720581055,579.3829786785659,,H1-10-1,H2-16-?,H3-8,L1-11-1,L2-7-1,L3-9,,7.8,-0.319,37.7,1.1,0.556,3.0,0,2,0,,HIGH,0.6872,14,6,42,4,67,367.4,4.0,1.0,-3.78
