canonical_id,display_name,origin_tags,in_natural_master_384,in_natural_cmc_384,in_engineered_master_458,in_abref458_27m_458,in_842_combined,in_frozen_abref458,in_frozen_natural384,vh_seq_hash,vl_seq_hash,vh_seq_consistent,vl_seq_consistent,anomalies,vh_germline,vl_germline
suvizumab,Suvizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,4843b01f919f,06be2a1da69a,True,True,,IGHV1-46*01,IGKV4-1*01
suvonstobart,Suvonstobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,4112de1c89a5,66fa282d02ef,True,True,,IGHV4-38-2*02,IGKV4-1*01
tacatuzumab,Tacatuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,51a804a3ec1b,90323e25941c,True,True,,IGHV1-69*01,IGKV1-33*01
tadocizumab,Tadocizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,a60e0e37e3b1,4cfd6a3aeb04,True,True,,IGHV1-69*01,IGKV1-39*01
tafasitamab,Tafasitamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,bb987a776bb5,51013ec9f518,True,True,,IGHV1-3*01,IGKV2-28*01
tagitanlimab,Tagitanlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,2d285c0f9283,221052dd0aa4,True,True,,IGHV4-4*08,IGKV6-21*02
talacotuzumab,Talacotuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5ac6741ed434,a3a6699cddb3,True,True,,IGHV5-10-1*04,IGKV4-1*01
talizumab,Talizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,dbc6d32c317c,c21457987793,True,True,,IGHV1-69*01,IGKV3-11*01
tamrintamab,Tamrintamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,df5530e22593,f8c24d92afc1,True,True,,IGHV1-69*01,IGKV3D-20*01
tanezumab,Tanezumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8eefb3df5bd8,6773c9dc8576,True,True,,IGHV4-4*08,IGKV1-33*01
tanruprubart,Tanruprubart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8ecbe202a956,8376ab5ff6d4,True,True,,IGHV1-46*01,IGKV1-9*03
tarcocimab,Tarcocimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,e50e7e9f307a,e0ccb2b71ea6,True,True,,IGHV3-23*04,IGKV1-16*01
tavolimab,Tavolimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,55fc637ef1fe,3a70bbe12d92,True,True,,IGHV4-34*09,IGKV1-39*01
tazlestobart,Tazlestobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,91f5098a42fd,b4f4701cb945,True,True,,IGHV3-30*01,IGKV3-20*01
tecotabart,Tecotabart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,89f07fce92e7,cd4be3797ca5,True,True,,IGHV3-48*01,IGKV4-1*01
telazorlimab,Telazorlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,fbba035bd6ed,a4d42f0df93c,True,True,,IGHV2-70*10,IGKV1-13*01
telisotuzumab,Telisotuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,198d64a989d9,2daea9ec84d1,True,True,,IGHV1-2*02,IGKV7-3*01
temelimab,Temelimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,bdf33973fc2f,5a9ed50676c2,True,True,,IGHV1-46*01,IGKV1-13*01
temtokibart,Temtokibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,a853b628f78b,6c8fec8df350,True,True,,IGHV3-NL1*01,IGKV1-13*01
teplizumab,Teplizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,e54d5ad8d5f0,ef3e4cc55073,True,True,,IGHV3-30*01,IGKV1-13*01
tifcemalimab,Tifcemalimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8ea9d5162bfc,473b4b9b1c18,True,True,,IGHV1-2*06,IGKV2-30*01
tigatuzumab,Tigatuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,ba15f18696b6,e167feb68d01,True,True,,IGHV3-23*03,IGKV1-13*02
tilavonemab,Tilavonemab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f7563cc1d90d,3193343f9e57,True,True,,IGHV3-73*01,IGKV7-3*01
tildrakizumab,Tildrakizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,1d16f2114c6c,c1e357a3672b,True,True,,IGHV1-18*01,IGKV1-39*01
tilogotamab,Tilogotamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f1916c654de5,950821dcffd9,True,True,,IGHV1-3*01,IGKV1-13*01
tilvestamab,Tilvestamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,131c2389d15b,845acbc17e9f,True,True,,IGHV3-23*03,IGKV2D-18*01
timigutuzumab,Timigutuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,bcdfdec72805,7579038421d0,True,True,,IGHV3-23*04,IGKV1-39*01
tinurilimab,Tinurilimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,3ac4c4450641,b382ac0559b6,True,True,,IGHV2-70*01,IGKV1-9*01
tislelizumab,Tislelizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8ebbd21e40c0,3d721ececfcf,True,True,,IGHV4-4*08,IGKV3-15*01
tixentamig,Tixentamig,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,b01385c8769f,81cc5b1c787a,True,True,,IGHV3-73*01,IGKV2-40*01
tizetatug,Tizetatug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,89d08f1c2a85,ba63a4a394a3,True,True,,IGHV7-4-1*02,IGKV1-13*02
tocilizumab,Tocilizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8bae40af7e06,493f28806342,True,True,,IGHV4-28*01,IGKV1-33*01
tomaralimab,Tomaralimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,ea23ca5e2e19,752174520715,True,True,,IGHV1-3*01,IGKV7-3*01
toripalimab,Toripalimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,c54414b75c83,314c69be8769,True,True,,IGHV1-3*01,IGKV2-30*02
trastuzumab,Trastuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,bcdfdec72805,7579038421d0,True,True,,IGHV3-23*04,IGKV1-39*01
tregalizumab,Tregalizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,961639e2720e,a03acaabd7c9,True,True,,IGHV3-15*06,IGKV7-3*01
trosunilimab,Trosunilimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,e064d94ba29d,de592c9dcf59,True,True,,IGHV1-69*11,IGKV1-33*01
tucotuzumab,Tucotuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,d0624e3fb4de,7164adb30fb2,True,True,,IGHV7-4-1*03,IGKV1-13*01
tulisokibart,Tulisokibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,09740725e8ef,a185e6240340,True,True,,IGHV1-46*01,IGKV1-13*01
tuparstobart,Tuparstobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,e0bc6ada913c,c26f5bcb3381,True,True,,IGHV1-46*01,IGKV3-20*02
turenkibart,Turenkibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,1fe8cefb6276,f1fef2805e0f,True,True,,IGHV1-69-2*01,IGKV4-1*01
tusamitamab,Tusamitamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,02ec187219be,b87fd196900c,True,True,,IGHV3-23*01,IGKV1-39*01
ucenprubart,Ucenprubart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,61289fe84920,82eb04b4ab28,True,True,,IGHV3-71*01,IGKV6-21*01
ulenistamab,Ulenistamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,1d9472b4527c,b54a89189c91,True,True,,IGHV1-2*02,IGKV4-1*01
uliledlimab,Uliledlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,282174a70735,1c87ab6472aa,True,True,,IGHV4-38-2*01,IGKV1-13*01
ulviprubart,Ulviprubart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,7c92176baa0c,b39266ec01b6,True,True,,IGHV1-8*01,IGKV4-1*01
umikibart,Umikibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,bd7239f13506,4c62b3c77f53,True,True,,IGHV3-23*04,IGKV1-NL1*01
unasnemab,Unasnemab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,bc5abaf452b9,9e9988afe18e,True,True,,IGHV3-49*04,IGKV1-12*01
upanovimab,Upanovimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,37b9b7f10acf,99f97850df53,True,True,,IGHV3-21*01,IGKV7-3*01
uprevstobart,Uprevstobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,d6e480a08f29,bfcd8aeee9af,True,True,,IGHV5-51*01,IGKV3-15*01
upinitatug,Upinitatug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,23ce7f3eafa4,e7344c5d4263,True,True,,IGHV1-46*01,IGKV1/OR-4*01
urtoxazumab,Urtoxazumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,b8800d2646f4,c1c6c780dc69,True,True,,IGHV3-7*01,IGKV3-11*01
usilnetug,Usilnetug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,39ebb1a2c3ae,5f12b1d5aa18,True,True,,IGHV2-5*08,IGKV1-12*01
vamikibart,Vamikibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,48652e198e96,924704e94bf9,True,True,,IGHV1-69*01,IGKV7-3*01
vandortuzumab,Vandortuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,e909f0298391,95f7e60ec578,True,True,,IGHV4-38-2*01,IGKV4-1*01
vatelizumab,Vatelizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,30efc5c626f6,66ec6a4c2b4a,True,True,,IGHV4-4*08,IGKV1-13*01
vecantoxatug,Vecantoxatug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,6851443a16f4,182ea8f53b7b,True,True,,IGHV1-69*02,IGKV1-16*01
vedolizumab,Vedolizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8fbbbac0d5c3,69916ec524c3,True,True,,IGHV1-3*01,IGKV2-28*01
veltuzumab,Veltuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,7cb068191748,18b5a2fa601c,True,True,,IGHV1-46*01,IGKV1-13*01
venanprubart,Venanprubart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,d561b2d823eb,5f5746fd5683,True,True,,IGHV1/OR15-2*02,IGKV3-11*01
vibostolimab,Vibostolimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,2b626c6906f6,8a1b3858d1ef,True,True,,IGHV1-69*02,IGKV1-27*01
vilastobart,Vilastobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,508281d33cc6,c714ea161bef,True,True,,IGHV1-69*02,IGKV1-13*01
visilizumab,Visilizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8fa5a96ce67d,6ab43f6a0c67,True,True,,IGHV1-46*04,IGKV1-13*01
visugromab,Visugromab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,4f77682c6de4,0bb53c0adb6a,True,True,,IGHV2-5*11,IGKV1-9*01
vobramitamab,Vobramitamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,75cebff98af7,941c77f745e3,True,True,,IGHV3-21*07,IGKV1-39*01
vonlerolizumab,Vonlerolizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,d6e913814796,9327df8d6e84,True,True,,IGHV1-46*01,IGKV1-39*01
vopratelimab,Vopratelimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,c686bd71464a,539d11716afd,True,True,,IGHV3-74*01,IGKV7-3*01
vorsetuzumab,Vorsetuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,3f314aaf4fbd,d740bb06377a,True,True,,IGHV1-2*02,IGKV7-3*01
vunakizumab,Vunakizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,3b7bca6e911c,89c66dd1d972,True,True,,IGHV1-2*02,IGKV1-13*01
xentuzumab,Xentuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,991bdb09a4af,85f8f26e77bf,True,True,,IGHV3-23*03,IGKV3D-20*01
zadoprubart,Zadoprubart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,1b8a1619eea0,bc09374f749c,True,True,,IGHV1-69*02,IGKV1-13*02
zagotenemab,Zagotenemab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f119b82d913c,bd3a0ca96b8f,True,True,,IGHV5-51*01,IGKV2-30*02
zaltenibart,Zaltenibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,240ebd051b88,f5aa30c938e8,True,True,,IGHV1-46*01,IGKV4-1*01
zamerovimab,Zamerovimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,4033db6214fe,6c5f6ef932df,True,True,,IGHV1-3*01,IGKV1-16*01
zampilimab,Zampilimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,9bcac97f6b5e,890680de69a1,True,True,,IGHV3-23*03,IGKV1-16*01
zamubafusp,Zamubafusp,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5bb6f44de653,2799793b7360,True,True,,IGHV4-59*03,IGKV2-30*02
zansecimab,Zansecimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,dbc164b630dc,e80281a8fd5a,True,True,,IGHV1-18*01,IGKV1-12*01
zeleciment,Zeleciment,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,9465cb7a8fc8,45eb8ba9210f,True,True,,IGHV4-38-2*02,IGKV1-39*01
zelminemab,Zelminemab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,a9d0566b018f,6fc3d0a236fc,True,True,,IGHV1-46*01,IGKV1-9*01
zigakibart,Zigakibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,771a9e4e132a,de154bed1de6,True,True,,IGHV1-3*01,IGKV1-5*01
ziltivekimab,Ziltivekimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,845f758176f5,3d9d1b9b115e,True,True,,IGHV3-23*04,IGKV1-5*03
zilovertamab,Zilovertamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,416b75e71791,caf5fa71a77b,True,True,,IGHV4-28*02,IGKV3-15*01
